year,happiness,log_gdp_per_capita,social_support,life_expectancy,freedom_choices,generosity,corruption,positive_affect,negative_affect,ID
2006,4.709745884,8.313640594,0.73517859,50.22000122,0.649139762,0.080459572,0.870748997,0.771529913,0.17823717,1551
2007,4.890419483,8.350374222,0.717703819,50.54000092,0.635073245,0.132043466,0.918391883,0.81472975,0.14140293,1552
2008,4.938560486,8.388632774,0.779640496,50.86000061,0.584221542,0.114720806,0.891890109,0.755055308,0.244094297,1553
2009,4.980220318,8.438661575,0.72208178,51.18000031,0.53672111,0.063215777,0.913195729,0.730262756,0.225123048,1554
2010,4.760275841,8.488230705,0.823823035,51.5,0.565351069,0.062359251,0.910719037,0.758521974,0.19034341,1555
2012,5.492954254,8.526246071,0.817579567,52.13999939,0.651688874,0.06217454,0.900431395,0.781706154,0.209099486,1556
2013,4.81786871,8.563854218,0.662943304,52.45999908,0.621587694,0.046407402,0.905309319,0.651861787,0.286345929,1557
2015,4.932914734,8.599528313,0.811647654,53.09999847,0.680470288,-0.039614603,0.926109254,0.714879394,0.25118956,1558
2016,5.219567776,8.558156967,0.804766953,53.42499924,0.797690511,0.038762964,0.904706836,0.745246053,0.2518363,1559
2017,5.321928024,8.540910721,0.733468533,53.75,0.825905561,0.119956717,0.834891975,0.682211101,0.235968769,1560
2007,4.493598461,9.434422493,0.810537934,64.66000366,0.439399779,0.072807163,0.869545937,0.558355927,0.251122892,1567
2009,4.428021908,9.480631828,0.734430969,64.81999969,0.552173734,-0.048855849,0.843915761,0.487668097,0.370053828,1568
2010,4.180202007,9.511556625,0.68685478,64.90000153,0.513183951,-0.065252587,0.856452644,0.472753972,0.313819051,1569
2011,4.898180008,9.532967567,0.784300089,64.98000336,0.607463241,-0.093965769,0.865062475,0.503090858,0.36275062,1570
2012,4.639647484,9.527178764,0.798305035,65.05999756,0.613055706,-0.09108445,0.919845164,0.550912976,0.421751916,1571
2013,5.186190605,9.554562569,0.832253754,65.13999939,0.640952647,0.017967196,0.860541105,0.521264255,0.330875665,1572
2014,5.203825951,9.588546753,0.792998135,65.22000122,0.64474082,0.028051827,0.860599697,0.582850993,0.306998342,1573
2015,4.975589752,9.625048637,0.766368151,65.30000305,0.660318911,-0.053118598,0.824178994,0.550810456,0.299022079,1574
2016,5.34574604,9.652039528,0.871212244,65.5,0.706179321,0.073277749,0.869719028,0.587329805,0.292294681,1575
2017,5.233866692,9.661828995,0.79995513,65.69999695,0.752106607,-0.065312468,0.855697274,0.446869999,0.299390584,1576
2006,7.415682316,11.05570316,0.958511293,69.40000153,0.959532738,0.10061837,0.397150129,0.766967356,0.197113186,1583
2008,7.632287502,11.06642342,0.935878932,69.80000305,0.947288871,0.009910869,0.502776325,0.763017952,0.155095205,1584
2012,7.678277016,11.04130745,0.947657406,70.59999847,0.946565866,0.139310345,0.368042678,0.79849118,0.212821111,1585
2014,7.444470882,11.04832363,0.941161931,71.0,0.956316173,0.173089683,0.404825836,0.802207887,0.194354936,1586
2015,7.603433609,11.05677605,0.946833968,71.19999695,0.947620511,0.249089181,0.298814356,0.796320975,0.209409878,1587
2016,7.596331596,11.05954552,0.959742844,71.25,0.954352319,0.124983922,0.409666121,0.809430182,0.209262192,1588
2017,7.578744888,11.07580757,0.950127661,71.30000305,0.953016818,0.228408232,0.249711379,0.800106227,0.202913806,1589
2011,6.852982044,10.53862,0.8106585514514474,62.34000015,0.916293025,0.007792237,0.7080001290199995,0.7657488978399998,0.295164108,1596
2005,5.224657536,8.25220871,0.590945721,53.20000076,0.629995883,-0.05767943982000001,0.844436169,0.581179681360001,0.237265706,1597
2007,5.671460629,8.314320564,0.478887379,53.72000122,0.395642221,0.081128798,0.793795407,0.583407879,0.310367256,1598
2008,4.413918972,8.309402466,0.372907877,53.97999954,0.335223645,0.092336684,0.847682595,0.532505095,0.320658326,1599
2009,5.208146572,8.315033913,0.521746695,54.24000168,0.387697667,0.069063842,0.873649061,0.515629292,0.348705649,1600
2010,5.786132813,8.308447838,0.571315944,54.5,0.364205927,0.292383462,0.8516559,0.52664572,0.371941417,1601
2011,5.267186165,8.314452171,0.509884119,54.75999832,0.375822634,0.021646133,0.857177615,0.472562015,0.357800812,1602
2012,5.131565094,8.330942154,0.542038023,55.02000046,0.366844118,0.15661025,0.842024505,0.51005733,0.332447737,1603
2013,5.138082504,8.358598709,0.607087076,55.27999878,0.447909594,0.090867534,0.791835248,0.474416286,0.273709893,1604
2014,5.435657978,8.390193939,0.551683307,55.54000092,0.543138504,0.13131921,0.676927507,0.475317448,0.295479774,1605
2015,4.823194981,8.423455238,0.561720133,55.79999924,0.586546242,0.075647749,0.716641188,0.469451874,0.328646719,1606
2016,5.548508167,8.465209007,0.626921296,56.07500076,0.634182811,0.084440224,0.79253006,0.502840996,0.33161667,1607
2017,5.830870628,8.495299339,0.690263569,56.34999847,0.712657094,0.035092875,0.713928223,0.488859296,0.308341086,1608
2006,6.127988338,9.80632019,0.950980365,66.86000061,0.882047236,-0.055879828,0.911755919,0.825811207,0.232062608,1615
2007,6.894139767,9.900963783,0.937078059,67.01999664,0.640218794,0.074337251,0.915287375,0.788677633,0.149341464,1616
2008,6.930903435,9.976579666,0.922481298,67.18000031,0.707384586,0.050934236,0.88065052,0.776062965,0.150143132,1617
2009,7.033740044,9.970768929,0.905028522,67.33999634,0.721393645,0.005695687,0.889423907,0.839467406,0.144200027,1618
2010,7.3214674,10.00951767,0.92753309,67.5,0.754523695,-0.017253883,0.87982583,0.840976536,0.146368757,1619
2011,7.24808073,10.09890461,0.876284182,67.66000366,0.829012871,0.000245908,0.839684486,0.852716744,0.179641321,1620
2012,6.859835625,10.17441463,0.89739114,67.81999969,0.783182502,-0.010511426,0.795796633,0.83766222,0.206641346,1621
2013,6.86648035,10.22356892,0.895719826,67.98000336,0.811337948,0.009639309,0.814464629,0.859786928,0.225745514,1622
2014,6.631171227,10.25555038,0.87347424,68.13999939,0.893915117,-0.006518584,0.846593857,0.798749387,0.253815651,1623
2015,6.605550289,10.29388523,0.88261503,68.30000305,0.846669197,-0.015598256,0.809942901,0.777305126,0.263825864,1624
2016,6.117638111,10.32488441,0.882460237,68.40000153,0.884479761,-0.111088902,0.836976767,0.812744737,0.244131789,1625
2017,6.567658901,10.36211872,0.911904812,68.5,0.899573505,-0.178203568,0.840777099,0.795368135,0.242319331,1626
2006,4.730082035,9.153956413,0.895427763,64.87999725,0.691021681,0.055792641,0.840989172,0.751927376,0.302746117,1632
2007,5.272461414,9.196781158,0.862656415,64.95999908,0.698987842,0.121403277,0.929890692,0.811656475,0.218698904,1633
2008,5.570061684,9.249930382,0.889281452,65.04000092,0.649068773,0.045651037,0.891085148,0.797779143,0.259037822,1634
2009,5.576147079,9.237194061,0.900353849,65.12000275,0.717870176,0.016150666,0.857340276,0.803005695,0.186126411,1635
2010,5.841174126,9.330898285,0.889152765,65.19999695,0.726262391,0.064980596,0.779914618,0.82604146,0.175859466,1636
2011,5.677080631,9.359894753,0.869149685,65.27999878,0.665864289,0.179224774,0.755997002,0.823038757,0.190262824,1637
2012,5.820058346,9.339297295,0.931004941,65.36000061,0.748206615,0.188300744,0.77365911,0.849250019,0.212838635,1638
2013,5.936240673,9.405164719,0.938647211,65.44000244,0.908905864,0.034333609,0.902550995,0.873760998,0.223824456,1639
2014,5.118641853,9.442753792,0.959249556,65.51999664,0.759396434,-0.013154737,0.762375772,0.876032054,0.215778142,1640
2015,5.559724331,9.457676888,0.914199054,65.59999847,0.806124747,-0.018979408,0.862888277,0.831519663,0.218508467,1641
2016,5.801380157,9.485220909,0.93986696,65.65000153,0.853534281,-0.082287923,0.756116271,0.833231986,0.197176188,1642
2017,5.71329546,9.51813221,0.902042508,65.69999695,0.891171455,-0.008051349,0.809900761,0.820329726,0.231783673,1643
2006,4.810845375,8.979471207,0.874649584,66.45999908,0.667579174,-0.075997457,0.895347834,0.675224841,0.419590116,1649
2007,5.213962078,9.053523064,0.756369531,66.72000122,0.638496518,-0.082430333,0.930640996,0.730208516,0.361295253,1650
2008,5.129230976,9.133691788,0.777106822,66.98000336,0.637672365,-0.072003379,0.89643985,0.701445818,0.353949875,1651
2009,5.518846989,9.137562752,0.79869628,67.23999786,0.638375103,-0.084139764,0.880333722,0.757985055,0.320298076,1652
2010,5.612785339,9.21003437,0.811914384,67.5,0.756706417,-0.065504946,0.880594134,0.744028509,0.330243468,1653
2011,5.892457485,9.26293087,0.756304562,67.76000214,0.772759497,-0.128400072,0.823664963,0.74246645,0.330921263,1654
2012,5.824557304,9.313336372,0.764071584,68.01999664,0.703000546,-0.084398404,0.866837919,0.705466568,0.397958517,1655
2013,5.782557487,9.360538483,0.796768486,68.27999878,0.703041255,-0.071088098,0.869899273,0.74146831,0.390038222,1656
2014,5.865815639,9.373643875,0.818986952,68.54000092,0.722352386,-0.141338259,0.877822161,0.743211806,0.319337994,1657
2015,5.577263355,9.39392662,0.798418343,68.80000305,0.802269042,-0.095052451,0.883730412,0.743743539,0.37830466,1658
2016,5.700628757,9.419086456,0.802856445,68.97499847,0.829843879,-0.139206946,0.86591959,0.791096807,0.338006854,1659
2017,5.710936546,9.428893089,0.830123365,69.15000153,0.826552153,-0.159627944,0.895384133,0.767763197,0.393873721,1660
2006,4.669945717,8.561695099,0.795313299,61.36000061,0.828273118,0.058050551,0.841298819,0.75597924,0.25134850098000006,1667
2007,5.073562145,8.606146812,0.800711393,61.41999817,0.851566434,-0.026839899,0.880245566,0.736458659,0.378187776,1668
2008,4.589065075,8.629970551,0.798442245,61.47999954,0.860842586,0.077666335,0.816584587,0.773812234,0.384014696,1669
2009,4.879910946,8.62594986,0.775170922,61.54000092,0.87360549,-0.001253873,0.804578125,0.791430533,0.311330199,1670
2010,4.941514015,8.678712845,0.804861128,61.59999847,0.893350542,0.028176164,0.812448382,0.828575552,0.293918312,1671
2011,4.993956566,8.698753357,0.788763285,61.65999985,0.882837474,0.067710191,0.782946467,0.807783842,0.358326375,1672
2012,5.001965046,8.748012543,0.812921703,61.72000122,0.914499581,0.047812171,0.771167636,0.811441779,0.35112527,1673
2013,4.976925373,8.796467781,0.846413136,61.77999878,0.907458425,0.016276212,0.756388545,0.795774877,0.331957966,1674
2014,5.312550068,8.841845512,0.813300192,61.84000015,0.902185738,-0.020210117,0.787219465,0.787262917,0.334036529,1675
2015,5.547489166,8.886696815,0.853588581,61.90000153,0.911533594,-0.055983569,0.755191565,0.796321929,0.350587666,1676
2016,5.430832863,8.938013077,0.821298718,61.92499924,0.907595754,-0.075891629,0.791962206,0.807433665,0.290232718,1677
2017,5.594270229,8.987416267,0.851028562,61.95000076,0.925703108,-0.145832226,0.711165547,0.753483713,0.340621501,1678
2005,5.587209225,9.843979836,0.921527624,66.19999695,0.782473147,-0.041216328979999994,0.982930899,0.610625982,0.282439232,1685
2007,5.886137486,9.972894669,0.912639678,66.55999756,0.772223353,-0.052745383,0.925285518,0.665473282,0.237598762,1686
2009,5.772027493,10.04115105,0.916798174,66.91999817,0.820649087,0.067779124,0.897762001,0.649224102,0.245965257,1687
2010,5.887029648,10.07293129,0.95506531,67.09999847,0.794900477,-0.00332194,0.904697299,0.685517788,0.234237015,1688
2011,5.646204948,10.12158489,0.904578626,67.27999878,0.868148923,-0.071888864,0.907953143,0.658624232,0.223810226,1689
2012,5.87593174,10.13692188,0.935923874,67.45999908,0.811301708,-0.031521264,0.887895823,0.710892498,0.266746789,1690
2013,5.746131897,10.14605427,0.911934912,67.63999939,0.775931358,-0.141771227,0.915677428,0.674865067,0.241980955,1691
2014,5.750282288,10.18445492,0.923642278,67.81999969,0.875357091,-0.069191583,0.897741735,0.681014657,0.222643748,1692
2015,6.007021904,10.22802067,0.893090427,68.0,0.793462157,-0.098368824,0.810096323,0.630626798,0.240432039,1693
2016,6.162076473,10.25755787,0.91739881,68.17500305,0.870707512,-0.096222095,0.847753942,0.665538013,0.223536044,1694
2017,6.201268196,10.30755615,0.881854117,68.34999847,0.830842614,-0.127201244,0.639479935,0.565854669,0.203387797,1695
2006,5.405246258,10.35852814,0.905289888,68.33999634,0.882068098,-0.184415236,0.880059004,0.646715462,0.333497614,1702
2008,5.716966629,10.38306713,0.885925412,68.81999969,0.646464109,-0.223316506,0.932685852,0.666879535,0.309280723,1703
2010,5.094525814,10.36716366,0.863906741,69.30000305,0.721036375,-0.111818857,0.947879434,0.681019306,0.265107363,1704
2011,5.219997883,10.35152721,0.855960667,69.54000092,0.875092566,-0.178885728,0.961977124,0.670632899,0.279200882,1705
2012,4.993962288,10.31416225,0.86603862,69.77999878,0.773821414,-0.10290049,0.959288418,0.6314798,0.370169967,1706
2013,5.157688141,10.31038094,0.867180824,70.01999664,0.78803277,-0.124257885,0.946257353,0.664723635,0.347898155,1707
2014,5.12691164,10.32366371,0.86182946,70.26000214,0.846810102,-0.132219076,0.94107008,0.663038433,0.357692271,1708
2015,5.080866337,10.34556675,0.866213858,70.5,0.800440311,-0.168927982,0.941050768,0.629159272,0.370736867,1709
2016,5.446637154,10.36871529,0.90463537,70.625,0.83806932,-0.231115222,0.922192395,0.659148574,0.326252729,1710
2017,5.711499214,10.40561676,0.899984837,70.75,0.905065656,-0.181714192,0.880970538,0.607893229,0.294272572,1711
2009,6.417824268,11.43442631,0.894493103,64.36000061,0.864991903,0.230171159,0.183798134,0.672899783,0.258084506,1718
2010,6.849652767,11.5512085,0.8633251190000001,64.69999695,0.8980043329999999,0.095164306,0.3313881355800001,0.75906914834,0.2658475525399999,1719
2011,6.591604233,11.62518024,0.857350588,65.04000092,0.904687464,0.000245181,0.2752179037,0.660717309,0.327789903,1720
2012,6.611298561,11.6166687,0.838131666,65.37999725,0.924333632,0.148547858,0.30044115626999984,0.6826998,0.322181433,1721
2015,6.374529362,11.53245354,0.8633251190000001,66.40000153,0.8980043329999999,0.06889818469000004,0.19981099179999995,0.7394223285699998,0.25938342193,1722
2005,5.048648357,9.732905388,0.837685466,64.5,0.800120592,-0.09168378487999995,0.956884563,0.576348126,0.345686913,1723
2007,5.393723965,9.900671005,0.736480415,64.86000061,0.685747743,-0.194144905,0.948706627,0.575024009,0.27662608,1724
2009,5.367565155,9.957905769,0.812449574,65.22000122,0.60582763,-0.202637553,0.96679461,0.544521034,0.270051271,1725
2010,4.909165859,9.924052238,0.689065635,65.40000153,0.565536737,-0.091107816,0.973686337,0.539418042,0.34447822,1726
2011,5.02275753,9.973151207,0.752606809,65.58000183,0.650402188,-0.147937521,0.964042604,0.500530779,0.294461548,1727
2012,5.166874886,9.996669769,0.740043104,65.76000214,0.644536138,-0.119568765,0.959486127,0.519568145,0.342614621,1728
2013,5.081584454,10.00307846,0.777552068,65.94000244,0.654542148,-0.134990573,0.95184356,0.540932298,0.32861948,1729
2014,5.726893425,10.04720497,0.75294137,66.12000275,0.754235506,-0.106719837,0.95832473,0.564956546,0.330687732,1730
2015,5.777491093,10.08302116,0.786967337,66.30000305,0.795847714,-0.147055641,0.961650968,0.627088487,0.311574161,1731
2016,5.96887064,10.11693287,0.809229195,66.42500305,0.8217206,-0.119759545,0.949044526,0.607439756,0.257763505,1732
2017,6.089904785,10.20149136,0.811240137,66.55000305,0.838586688,-0.165002108,0.925658047,0.632110655,0.230836198,1733
2006,4.963742733,9.987711906,0.894707382,58.74000168,0.643388212,-0.312144041,0.935101748,0.533524811,0.232429147,1740
2007,5.222867489,10.07100296,0.88465637,59.18000031,0.592569709,-0.289350092,0.93346411,0.545877993,0.192846358,1741
2008,5.61875391,10.12213516,0.882316172,59.61999893,0.642778277,-0.310636044,0.924090385,0.570209742,0.165901884,1742
2009,5.158227921,10.04062366,0.908075571,60.06000137,0.61711514,-0.288981795,0.953601718,0.53951323,0.168979272,1743
2010,5.384773254,10.08419228,0.908814192,60.5,0.613159001,-0.301978618,0.936571956,0.567381263,0.171420962,1744
2011,5.388766289,10.12551403,0.883416891,60.93999863,0.625847578,-0.284455717,0.935130417,0.564264834,0.165234953,1745
2012,5.620735645,10.16328239,0.901295125,61.38000107,0.609104156,-0.298252881,0.937517941,0.562564373,0.173604488,1746
2013,5.537177563,10.17855549,0.880856991,61.81999969,0.661185563,-0.294971257,0.933804512,0.592296541,0.179923758,1747
2014,6.036976814,10.1680479,0.931755424,62.25999832,0.744332075,-0.27019766,0.869267285,0.616634369,0.151346922,1748
2015,5.995538712,10.14596653,0.924363256,62.70000076,0.685454726,-0.176691979,0.913418293,0.609346032,0.130005926,1749
2016,5.85494566,10.14606953,0.910927355,63.07500076,0.713606298,-0.186878696,0.925462723,0.586740851,0.142497227,1750
2017,5.578742981,10.16301918,0.896151304,63.45000076,0.73087424,-0.15059799,0.861590207,0.650563896,0.194560528,1751
2006,4.21470356,7.087327003,0.717583358,53.5,0.915480852,0.03853995733000002,0.298643529,0.700726748,0.18899633,1758
2008,4.362988949,7.212945461,0.485680968,54.70000076,0.752293468,0.01428971,0.286407232,0.632626414,0.220767915,1759
2009,4.029761791,7.247148037,0.559390426,55.29999924,0.765569031,-0.003856095,0.409702867,0.658405483,0.112361915,1760
2011,4.097435951,7.342778683,0.569859505,56.5,0.829036176,-0.041766357,0.16147466,0.607516348,0.154241934,1761
2012,3.333047867,7.401063919,0.637147248,57.09999847,0.835491359,-0.014930538,0.081324898,0.623918176,0.132398143,1762
2013,3.466387749,7.423389435,0.749632955,57.70000076,0.904272258,-0.030881146,0.117165409,0.727639854,0.167348459,1763
2014,3.595678329,7.459458828,0.748304188,58.29999924,0.894025266,-0.025990535,0.07800018,0.747769415,0.133609742,1764
2015,3.483108997,7.520462513,0.678143561,58.90000153,0.907892346,0.021633811,0.09460447,0.69152987,0.206402764,1765
2016,3.332989931,7.55402565,0.665130913,59.22499847,0.910736382,0.02164598,0.158601388,0.714600325,0.285384238,1766
2017,3.10837388,7.567848682,0.516550004,59.54999924,0.908114851,0.047803402,0.213757217,0.724039674,0.358309627,1767
2005,7.079644203,10.67908669,0.867819488,61.20000076,0.6788079306363636,0.016451998739999994,0.505149066,0.680691183,0.242553025,1770
2007,7.266694069,10.64601231,0.891524911,61.59999847,0.622070193,0.001660243,0.7027504899500004,0.718202651,0.23154743,1771
